Pos_0,Pos_1,PosPreSquish_0,PosPreSquish_1,ID,CurveID,OrderIndex
1.63888907433,2.51046180725,0,0,87320,27446,1
3.86111140251,-3.11297035217,0,0,87321,27446,2
5.80555582047,3.5146446228,0,0,87322,27446,3
8.41666698456,-3.11297035217,0,0,87323,27446,4
10.3055562973,3.71548080444,0,0,87324,27446,5
12.00000095367,0,0,0,87325,27446,6
0,-5.32217407227,0,0,87326,27447,0
8,5.92468643188,0,0,87327,27447,1
0,0,0,0,87328,27448,0
4.45500040054,6.92887115479,0,0,87329,27448,1
0,0,0,0,87330,27449,0
5.39800024033,0,0,0,87331,27449,1
0,11.34728240967,0,0,87332,27450,0
4.04400014877,-2.30962371826,0,0,87333,27450,1
0,0,0,0,87334,27451,0
2.0490000248,6.52719497681,0,0,87335,27451,1
0,-80,0,0,87336,27452,0
0.5,-40,0,0,87337,27452,1
1,0,0,0,87338,27452,2
0,0,0,0,87339,27462,0
6.00000047684,2.30962371826,0,0,87340,27462,1
0,0,0,0,87341,27463,0
0.29818183184,0.57219254971,0.29818183184,0.57219254971,87342,27463,1
1,1,1,1,87343,27463,2
0,0,0,0,87344,27464,0
0.48693519831,0.30125427246,0,0,87345,27464,1
0.84930557013,-4.31798934937,0,0,87346,27464,2
1.48345375061,-4.5188293457,0,0,87347,27464,3
2.44600009918,4.31799316406,0,0,87348,27464,4
0,4.71966362,0,0,87349,27465,0
0.48127314448,3.31380844116,0,0,87350,27465,1
0.83798152208,4.71966362,0,0,87351,27465,2
1.13806951046,-2.10878562927,0,0,87352,27465,3
1.54573607445,2.71129608154,0,0,87353,27465,4
2.44600009918,-6.12552261353,0,0,87354,27465,5
0,-0.70292663574,0,0,87355,27466,0
6.75700044632,5.12133979797,0,0,87356,27466,1
0,0,0,0,87357,27467,0
6.33400011063,5.5230140686,0,0,87358,27467,1
0,8.33472442627,0,0,87359,27468,0
4.45500040054,-1.50627708435,0,0,87360,27468,1
6.19300031662,-80,0,0,87361,27415,5
0,0,0,0,87362,27469,0
4.45500040054,6.92887115479,0,0,87363,27469,1
0,-5.32217407227,0,0,87364,27470,0
8,5.92468643188,0,0,87365,27470,1
0,0,0,0,87366,27471,0
2.29800009727,6.52719497681,0,0,87367,27471,1
0,7.53137969971,0,0,87368,27472,0
4.43800020218,0,0,0,87369,27472,1
0,0,0,0,87370,27473,0
0.83076858521,3.31380844116,0,0,87371,27473,1
3.25083351135,1.30543899536,0,0,87372,27473,2
3.90100026131,-1.90795135498,0,0,87373,27473,3
0,-80,0,-80,87374,27474,0
0.36363637447,-58.60962295532,0.36363637447,-58.60962295532,87375,27474,1
0.66909092665,-42.78074645996,0.66909092665,-42.78074645996,87376,27474,2
0.83999997377,-18.82352828979,0.83999997377,-18.82352828979,87377,27474,3
1,0,1,0,87378,27474,4
0,0,0,0,87379,27475,0
0.52363634109,-17.11229705811,0.52363634109,-17.11229705811,87380,27475,1
0.79272729158,-42.35294342041,0.79272729158,-42.35294342041,87381,27475,2
1,-80,1,-80,87382,27475,3
0,-80,0,-80,87383,27476,0
0.36363637447,-58.60962295532,0.36363637447,-58.60962295532,87384,27476,1
0.66909092665,-42.78074645996,0.66909092665,-42.78074645996,87385,27476,2
0.83999997377,-18.82352828979,0.83999997377,-18.82352828979,87386,27476,3
1,0,1,0,87387,27476,4
0,0,0,0,87388,27477,0
0.52363634109,-17.11229705811,0.52363634109,-17.11229705811,87389,27477,1
0.79272729158,-42.35294342041,0.79272729158,-42.35294342041,87390,27477,2
1,-80,1,-80,87391,27477,3
0,-80,0,-80,87392,27478,0
0.09454545379,-40.64171218872,0.09454545379,-40.64171218872,87393,27478,1
0.18181818724,-29.51871871948,0.18181818724,-29.51871871948,87394,27478,2
0.25090909004,-20.96256637573,0.25090909004,-20.96256637573,87395,27478,3
0.34545454383,-14.54545593262,0.34545454383,-14.54545593262,87396,27478,4
0.5,-6,0.5,-6,87397,27478,5
0.75,-3,0.75,-3,87398,27478,6
1,0,1,0,87399,27478,7
0,0,0,0,87400,27479,0
0.52363634109,-17.11229705811,0.52363634109,-17.11229705811,87401,27479,1
0.79272729158,-42.35294342041,0.79272729158,-42.35294342041,87402,27479,2
1,-80,1,-80,87403,27479,3
0,-80,0,-80,87404,27485,0
0.04398148134,-12.71966552734,0.04398148134,-12.71966552734,87405,27485,1
0.13194444776,0,0.13194444776,0,87406,27485,2
0.22453702986,0,0.22453702986,0,87407,27485,3
0.46759259701,-16.40167236328,0.46759259701,-16.40167236328,87408,27485,4
0.78703701496,-80,0.78703701496,-80,87409,27485,5
1,-80,1,-80,87410,27485,6
0,-80,0,-80,87411,27483,0
0.09454545379,-40.64171218872,0.09454545379,-40.64171218872,87412,27483,1
0.18181818724,-29.51871871948,0.18181818724,-29.51871871948,87413,27483,2
0.25090909004,-20.96256637573,0.25090909004,-20.96256637573,87414,27483,3
0.34545454383,-14.54545593262,0.34545454383,-14.54545593262,87415,27483,4
0.5,-6,0.5,-6,87416,27483,5
0.75,-3,0.75,-3,87417,27483,6
1,0,1,0,87418,27483,7
0,0,0,0,87419,27484,0
0.52363634109,-17.11229705811,0.52363634109,-17.11229705811,87420,27484,1
0.79272729158,-42.35294342041,0.79272729158,-42.35294342041,87421,27484,2
1,-80,1,-80,87422,27484,3
0,0,0,0,87423,27486,0
4.67000007629,6.52719497681,0,0,87424,27486,1
0,10.14225769043,0,0,87425,27487,0
4.67000007629,-7.93305206299,0,0,87426,27487,1
0,-2.91213607788,0,0,87427,27488,0
2.72600007057,-4.31798934937,0,0,87428,27488,1
0,-80,0,0,87429,27489,0
0.04417129606,0,0,0,87430,27489,1
0.63732874393,0,0,0,87431,27489,2
1.82364356518,-23.09623718262,0,0,87432,27489,3
2.72600007057,-80,0,0,87433,27489,4
0,-80,0,0,87434,27490,0
0.85587966442,0,0,0,87435,27490,1
5.68548631668,-5.0209197998,0,0,87436,27490,2
11.18756961823,-19.74895477295,0,0,87437,27490,3
13.20500087738,-80,0,0,87438,27490,4
0,0,0,0,87439,27491,0
8.48700046539,5.32217407227,0,0,87440,27491,1
0,0,0,0,87490,27504,0
1,1,1,1,87491,27504,1
0,0,0,0,87492,27505,0
1,1,1,1,87493,27505,1
0,0,0,0,87494,27506,0
1,1,1,1,87495,27506,1
0,0,0,0,87496,27507,0
0.50181818008,1,1,1,87497,27507,1
0,0,0,0,87498,27508,0
0,0,1,1,87499,27508,1
0,0,0,0,87500,27509,0
1,1,1,1,87501,27509,1
1,0,0,0,87502,27507,2
0,0,0,0,87503,27508,2
0,0,0,0,87504,27508,3
0,0,0,0,87505,27508,4
0,0,0,0,87506,27508,5
0,0,0,0,87507,27508,6
0,0,0,0,87508,27508,7
0,0,0,0,87509,27508,8
0.25818181038,0.05882352591,0,0,87510,27508,9
0.5345454812,0.28877007961,0,0,87511,27508,10
1,1,0,0,87512,27508,11
0,1.30543899536,0,0,87513,27510,0
0.20823611319,3.71548080444,0,0,87514,27510,1
0.5679166913,6.32635879517,0,0,87515,27510,2
1.42610180378,4.31799316406,0,0,87516,27510,3
2.72600007057,0.10041809082,0,0,87517,27510,4
0,0,0,0,87518,27511,0
3.23200011253,3.31380844116,0,0,87519,27511,1
0,18.17573165894,0,0,87544,27526,0
0.06639583409,0.30125427246,0,0,87545,27526,1
3.18700003624,0,0,0,87546,27526,2
0,18.17573165894,0,0,87547,27525,0
0.06639583409,0.30125427246,0,0,87548,27525,1
3.18700003624,0,0,0,87549,27525,2
0,11.74895477295,0,0,87550,27536,0
0.04462037235,0.30125427246,0,0,87551,27536,1
4.81900024414,0,0,0,87552,27536,2
0,15.96652984619,0,0,87553,27533,0
0.11155092716,0.30125427246,0,0,87554,27533,1
4.81900024414,0,0,0,87555,27533,2
0,0,0,0,87556,27537,0
1,-10,0,0,87557,27537,1
0,-9.53974914551,0,0,87558,27538,0
8,9.53974914551,0,0,87559,27538,1
0,-10.94560718536,0,0,87563,27539,0
2.24421286583,7.53137969971,0,0,87564,27539,1
0,10.94560623169,0,0,87566,27544,0
13.85000038147,-11.54811573029,0,0,87567,27544,1
13.85000038147,16.16736221313,0,0,87568,27539,2
0,-4.92050170898,0,0,87569,27545,0
2.1159722805,5.92468643188,0,0,87570,27545,1
13.85000038147,16.16736221313,0,0,87571,27545,2
0,4.31799316406,0,0,87572,27561,0
1.52777791023,13.55648422241,0,0,87573,27561,1
3.47222232819,18.77824401855,0,0,87574,27561,2
13.19444465637,22.19246673584,0,0,87575,27559,3
0,-14.35983181,0,0,87576,27552,0
0.59259259701,0.10041809082,0,0,87577,27552,1
8,8.13389205933,0,0,87578,27552,2
0,0,0,0,87579,27553,0
1.35185182095,-6.7280330658,0,0,87580,27553,1
8,-11.34728145599,0,0,87581,27553,2
0,7.12970924377,0,0,87582,27556,0
4.39100027084,0,0,0,87583,27556,1
60.0000038147,24,0,0,87584,27559,4
10.00000095367,21.9916305542,0,0,87585,27561,3
60.0000038147,24,0,0,87586,27561,4
0,-80,0,-80,87587,27562,0
0.36363637447,-58.60962295532,0.36363637447,-58.60962295532,87588,27562,1
0.66909092665,-42.78074645996,0.66909092665,-42.78074645996,87589,27562,2
0.83999997377,-18.82352828979,0.83999997377,-18.82352828979,87590,27562,3
1,0,1,0,87591,27562,4
0,0,0,0,87592,27563,0
0.52363634109,-17.11229705811,0.52363634109,-17.11229705811,87593,27563,1
0.79272729158,-42.35294342041,0.79272729158,-42.35294342041,87594,27563,2
1,-80,1,-80,87595,27563,3
0,-80,0,-80,87596,27564,0
0.36363637447,-58.60962295532,0.36363637447,-58.60962295532,87597,27564,1
0.66909092665,-42.78074645996,0.66909092665,-42.78074645996,87598,27564,2
0.83999997377,-18.82352828979,0.83999997377,-18.82352828979,87599,27564,3
1,0,1,0,87600,27564,4
0,0,0,0,87601,27565,0
0.52363634109,-17.11229705811,0.52363634109,-17.11229705811,87602,27565,1
0.79272729158,-42.35294342041,0.79272729158,-42.35294342041,87603,27565,2
1,-80,1,-80,87604,27565,3
0,-80,0,-80,87609,27567,0
0.15636363626,-55.18716812134,0.03125,-30,87610,27567,1
0.2909090817,-46.20320892334,0.0625,-24,87611,27567,2
0.39272728562,-40.64171218872,0.125,-18,87612,27567,3
0.56000000238,-34.22459411621,0.25,-12,87613,27567,4
0.66181820631,-26.0962600708,0.5,-6,87614,27567,5
0.87272727489,-11.97860717773,0.75,-3,87615,27567,6
1,0,1,0,87616,27567,7
0,6.92887115479,0,0,87617,27568,0
0.84490740299,5.7238483429,0,0,87618,27568,1
0,-80,0,-80,87622,27570,0
0.14181818068,-34.65240478516,0.03125,-30,87623,27570,1
0.24363636971,-27.8074836731,0.0625,-24,87624,27570,2
0.33818182349,-20.96256637573,0.125,-18,87625,27570,3
0.48363634944,-14.97326660156,0.25,-12,87626,27570,4
0.59636366367,-10.26737976074,0.5,-6,87627,27570,5
0.68363636732,-6.84492492676,0.75,-3,87628,27570,6
1,0,1,0,87629,27570,7
0,0,0,0,87632,27571,0
8,0,0,0,87633,27571,1
0,6.52719497681,0,0,87634,27572,0
4.39100027084,-5.12133979797,0,0,87635,27572,1
0,0,0,0,87636,27573,0
8,0,0,0,87637,27573,1
0,-80,0,-80,87638,27574,0
0.36363637447,-58.60962295532,0.36363637447,-58.60962295532,87639,27574,1
0.66909092665,-42.78074645996,0.66909092665,-42.78074645996,87640,27574,2
0.83999997377,-18.82352828979,0.83999997377,-18.82352828979,87641,27574,3
1,0,1,0,87642,27574,4
0,0,0,0,87643,27575,0
0.52363634109,-17.11229705811,0.52363634109,-17.11229705811,87644,27575,1
0.79272729158,-42.35294342041,0.79272729158,-42.35294342041,87645,27575,2
1,-80,1,-80,87646,27575,3
0,10.94560623169,0,0,87660,27578,0
0.24538891017,0.70293045044,0,0,87661,27578,1
2.52400016785,0,0,0,87662,27578,2
0,0,0,1,87725,27609,0
0.20000000298,1,0,0,87726,27609,1
1,1,0,0,87727,27609,2
0,0.3743314743,0,0.3743314743,87758,27623,0
0.06909091026,0.72192519903,0.06909091026,0.72192519903,87759,27623,1
0.13818182051,0.88235288858,0.13818182051,0.88235288858,87760,27623,2
0.22181817889,0.96256673336,0.22181817889,0.96256673336,87761,27623,3
0.29454544187,0.72192519903,0.29454544187,0.72192519903,87762,27623,4
0.37818181515,0.90909093618,0.37818181515,0.90909093618,87763,27623,5
0.44363635778,0.90909093618,0.44363635778,0.90909093618,87764,27623,6
0.52363634109,0.98930478096,0.52363634109,0.98930478096,87765,27623,7
0.58909088373,0.90909093618,0.58909088373,0.90909093618,87766,27623,8
0.66181820631,0.77540099621,0.66181820631,0.77540099621,87767,27623,9
0.77090907097,0.90909093618,0.77090907097,0.90909093618,87768,27623,10
0.84727275372,1.01604282856,0.84727275372,1.01604282856,87769,27623,11
0.87999999523,0.80213904381,0.87999999523,0.80213904381,87770,27623,12
0.93818181753,0.45454531908,0.93818181753,0.45454531908,87771,27623,13
1,0.50802141428,1,0.50802141428,87772,27623,14
0,0,0,0,87773,27628,0
0.17960001528,0,0.17960001528,0,87774,27628,1
0.56540745497,0,0.56540745497,0,87775,27628,2
0.77327781916,-80,0.77327781916,-80,87776,27628,3
1.79600012302,-80,1.79600012302,-80,87777,27628,4
0,0,0,0,87778,27629,0
0.17960001528,0,0.17960001528,0,87779,27629,1
0.56540745497,0,0.56540745497,0,87780,27629,2
0.77327781916,-80,0.77327781916,-80,87781,27629,3
1.79600012302,-80,1.79600012302,-80,87782,27629,4
0,-80,0,0,87783,27630,0
0.99230003357,0,0,0,87784,27630,1
2.29699087143,0,0,0,87785,27630,2
6.01811599731,0,0,0,87786,27630,3
7.02879190445,-2.34309387207,0,0,87787,27630,4
8.82044506073,-27.78242492676,0,0,87788,27630,5
9.92300033569,-79.66526794434,0,0,87789,27630,6
0,-80,0,0,87790,27633,0
0.99230003357,0,0,0,87791,27633,1
2.29699087143,0,0,0,87792,27633,2
6.01811599731,0,0,0,87793,27633,3
7.02879190445,-2.34309387207,0,0,87794,27633,4
8.82044506073,-27.78242492676,0,0,87795,27633,5
9.92300033569,-79.66526794434,0,0,87796,27633,6
0,0,0,0,87896,27674,0
1,1,1,1,87897,27674,1
0,0,0,0,87898,27675,0
1,1,1,1,87899,27675,1
0,0.58823525906,0,0.58823525906,87900,27676,0
0.09818182141,0.90909093618,0.09818182141,0.90909093618,87901,27676,1
0.15999999642,1.33689856529,0.15999999642,1.33689856529,87902,27676,2
0.23636363447,1.76470577717,0.23636363447,1.76470577717,87903,27676,3
0.29818183184,0,0.29818183184,0,87904,27676,4
0.38181817532,0,0.38181817532,0,87905,27676,5
0.45090907812,0,0.45090907812,0,87906,27676,6
0.52727270126,2.64705896378,0.52727270126,2.64705896378,87907,27676,7
0.57454544306,2.56684494019,0.57454544306,2.56684494019,87908,27676,8
0.66909092665,0,0.66909092665,0,87909,27676,9
0.72727274895,0,0.72727274895,0,87910,27676,10
0.80363637209,0,0.80363637209,0,87911,27676,11
0.89454543591,1.06951856613,0.89454543591,1.06951856613,87912,27676,12
0.92363637686,0.98930478096,0.92363637686,0.98930478096,87913,27676,13
1,0.56149721146,1,0.56149721146,87914,27676,14
0,0,0,1,87915,27677,0
0.10000000149,1,0,0,87916,27677,1
1,1,0,0,87917,27677,2
0,1,0,0,87920,27679,0
0.30181819201,4.41176462173,0,0,87921,27679,1
1,5,0,0,87922,27679,2
150,0.64999997616,300,0.88999998569,87923,27680,0
157,0.64999997616,355,0.88999998569,87924,27680,1
200,1,365,0.92000001669,87925,27680,2
252,1,375,0.95999997854,87926,27680,3
265,1.05999994278,385,1,87927,27680,4
278,1.12000000477,395,1.03999996185,87928,27680,5
291,1.19000005722,405,1.08159995079,87929,27680,6
304,1.25999999046,415,1.12399995327,87930,27680,7
317,1.34000003338,0,0,87931,27680,8
330,1.41999995708,0,0,87932,27680,9
0,-80,0,0,87933,27681,0
0.10401851684,0,0,0,87934,27681,1
2.78249526024,0,0,0,87935,27681,2
9.15362930298,0,0,0,87936,27681,3
11.23400020599,-80,0,0,87937,27681,4
0,6.32635879517,0,0,87940,27688,0
2.28700017929,1.50627708435,0,0,87941,27688,1
0,6.32635879517,0,0,87942,27685,0
2.28700017929,1.50627708435,0,0,87943,27685,1
0,0,0,0,87944,27687,0
5.98600006104,0,0,0,87945,27687,1
0,10.14225769043,0,0,87946,27691,0
0.10345833749,-0.10041809082,0,0,87947,27691,1
1.71900010109,0,0,0,87948,27691,2
0,-80,0,0,87949,27692,0
0.50159728527,0,0,0,87950,27692,1
1.55495154858,0,0,0,87951,27692,2
5.86868810654,0,0,0,87952,27692,3
7.22300052643,-80,0,0,87953,27692,4
0,-80,0,0,87954,27693,0
0.50159728527,0,0,0,87955,27693,1
1.53823161125,0,0,0,87956,27693,2
5.3503704071,0,0,0,87957,27693,3
7.22300052643,-80,0,0,87958,27693,4
0,-80,0,0,87959,27694,0
0.34004628658,0,0,0,87960,27694,1
1.44519674778,0,0,0,87961,27694,2
2.22730326653,-4.68619537354,0,0,87962,27694,3
3.62149310112,-80,0,0,87963,27694,4
7.34500026703,-80,0,0,87964,27694,5
0,1,0,1,87965,27695,0
0.41454544663,1.49732613564,0,0,87966,27695,1
1,1.52406430244,0,0,87967,27695,2
0,7.7322177887,0,0,87968,27696,0
0.99633336067,5.5230140686,0,0,87969,27696,1
1.75583338737,3.5146446228,0,0,87970,27696,2
3.52800011635,0.70293045044,0,0,87971,27696,3
0,0,0,0,87972,27697,0
3.85100007057,2.91213226318,0,0,87973,27697,1
0,-80,0,0,87974,27698,0
0,0,0,0,87975,27698,1
2.08449077606,0,0,0,87976,27698,2
3.60200023651,-80,0,0,87977,27698,3
3.60200023651,-80,0,0,87978,27698,4
0,-80,0,-80,87979,27699,0
0.21678705513,0,0.21678705513,0,87980,27699,1
1.28404641151,0,0.76709264517,0,87981,27699,2
3.60200023651,-80,1.55919909477,-80,87982,27699,3
3.60200023651,-80,3.60200023651,-80,87983,27699,4
0,-80,0,0,87984,27700,0
0,0,0,0,87985,27700,1
1.14230108261,0,0,0,87986,27700,2
2.7765417099,-80,0,0,87987,27700,3
3.60200023651,-80,0,0,87988,27700,4
0,10.14225769043,0,0,87989,27705,0
0.11440972984,0.10041809082,0,0,87990,27705,1
3.29500007629,0,0,0,87991,27705,2
0,10.14225769043,0,0,87992,27704,0
0.11440972984,0.10041809082,0,0,87993,27704,1
3.29500007629,0,0,0,87994,27704,2
0,-80,0,-80,87995,27710,0
0.4375,0,0.4375,0,87996,27710,1
2.26953125,-4.45901489258,2.26953125,-4.45901489258,87997,27710,2
4.73046875,-17.04917907715,4.73046875,-17.04917907715,87998,27710,3
7,-80,7,-80,87999,27710,4
0,0,0,0,88006,27714,0
5.1280002594,-1.90795135498,0,0,88007,27714,1
0,0,0,0,88008,27715,0
6.33400011063,5.5230140686,0,0,88009,27715,1
0,0,0,0,88010,27716,0
3.54000020027,13.95816040039,0,0,88011,27716,1
0,0,0,0,88012,27717,0
4.5,9.53974914551,4.5,9.53974914551,88013,27717,1
0,0,0,0,88014,27718,0
4.5,9.53974914551,4.5,9.53974914551,88015,27718,1
0,-80,0,-80,88016,27719,0
0.15636363626,-61.60427474976,0.03125,-30,88017,27719,1
0.20363636315,-52.62031936646,0.0625,-24,88018,27719,2
0.37818181515,-40.21390533447,0.125,-18,88019,27719,3
0.50181818008,-24.38502883911,0.25,-12,88020,27719,4
0.54545456171,-11.55080413818,0.5,-6,88021,27719,5
0.75,-3,0.75,-3,88022,27719,6
1,0,1,0,88023,27719,7
0,0,0,0,88032,27721,0
9.37000083923,0,0,0,88033,27721,1
0,0,0,0,88036,27722,0
3.71800017357,0,0,0,88037,27722,1
0,-80,0,0,88038,27723,0
0,0,0,0,88039,27723,1
1.14230108261,0,0,0,88040,27723,2
2.7765417099,-80,0,0,88041,27723,3
3.60200023651,-80,0,0,88042,27723,4
0,-80,0,0,88043,27724,0
0,0,0,0,88044,27724,1
1.14230108261,0,0,0,88045,27724,2
2.7765417099,-80,0,0,88046,27724,3
3.60200023651,-80,0,0,88047,27724,4
0,7.7322177887,0,0,88048,27725,0
0.99633336067,5.5230140686,0,0,88049,27725,1
1.68233335018,0.50209236145,0,0,88050,27725,2
3.52800011635,0.70293045044,0,0,88051,27725,3
0,-80,0,0,88052,27726,0
0.39450001717,0,0.39450001717,0,88053,27726,1
0.80361115932,0,0.80361115932,0,88054,27726,2
3.15600013733,-20,3.15600013733,-20,88055,27726,3
3.94500017166,-80,3.94500017166,-80,88056,27726,4
0,-80,0,-80,88057,27727,0
0.63333338499,0,1.07777774334,0,88058,27727,1
1.55555558205,0,1.55555558205,0,88059,27727,2
1.96666669846,-26.10878753662,1.96666669846,-26.10878753662,88060,27727,3
2.40000009537,-80,2.40000009537,-80,88061,27727,4
0,0,0,0,88062,27728,0
5.39800024033,0,0,0,88063,27728,1
0,0,0,0,88064,27729,0
5.95600032806,4.92050170898,0,0,88065,27729,1
0,-80,0,0,88066,27730,0
0.95061576366,0,0,0,88067,27730,1
1.29710197449,0,0,0,88068,27730,2
3.83800029755,0,0,0,88069,27730,3
3.83800029755,-80,0,0,88070,27730,4
0,0,0,0,88071,27731,0
3.79800009727,-16.16736221313,0,0,88072,27731,1
0,0,0,0,88073,27732,0
1,1,1,1,88074,27732,1
0,-80,0,0,88083,27734,0
0,-23.09623718262,0,0,88084,27734,1
0.75566673279,-14.72802734375,0,0,88085,27734,2
1.93114840984,0,0,0,88086,27734,3
2.18303728104,-80,0,0,88087,27734,4
2.91771316528,-80,0,0,88088,27734,5
4.53400039673,-80,0,0,88089,27734,6
0,-6.7280330658,0,0,88090,27735,0
4.53400039673,4.31799316406,0,0,88091,27735,1
0,-80,0,0,88092,27736,0
0.95061576366,0,0,0,88093,27736,1
1.29710197449,0,0,0,88094,27736,2
3.83800029755,0,0,0,88095,27736,3
3.83800029755,-80,0,0,88096,27736,4
0,-80,0,0,88097,27739,0
0,0,0,0,88098,27739,1
1.67938899994,0,0,0,88099,27739,2
3.47225022316,-13.05439758301,0,0,88100,27739,3
6.78563928604,-80,0,0,88101,27739,4
7.62533426285,-80,0,0,88102,27739,5
9.80400085449,-80,0,0,88103,27739,6
0,-80,0,0,88111,27743,0
0,0,0,0,88112,27743,1
1.929027915,0,0,0,88113,27743,2
4.31194496155,-8.36820220947,0,0,88114,27743,3
6.89911174774,-80,0,0,88115,27743,4
9.46358394623,-80,0,0,88116,27743,5
9.80400085449,-80,0,0,88117,27743,6
0,-12.95397377014,0,0,88118,27744,0
9.09000015259,6.52719497681,0,0,88119,27744,1
0,0,0,0,88120,27745,0
1,1,1,1,88121,27745,1
0,0,0,0,88122,27746,0
1,1,1,1,88123,27746,1
0,0,0,0,88124,27747,0
1,1,1,1,88125,27747,1
0,0,0,0,88126,27748,0
1,1,1,1,88127,27748,1
0,1,0,1,88134,27752,0
0.087272726,0.7433155179,1,0,88135,27752,1
0.22181817889,0.45989304781,0,0,88136,27752,2
0.41454544663,0.20855617523,0,0,88137,27752,3
0.62545454502,0.10695189238,0,0,88138,27752,4
1,0,0,0,88139,27752,5
0,1,0,1,88140,27753,0
0.13454546034,0,1,0,88141,27753,1
0.55636364222,0,0,0,88142,27753,2
0.77818179131,1,0,0,88143,27753,3
1,0,0,0,88144,27753,4
0,0,0,1,88151,27757,0
0.08333333582,1,0,0,88152,27757,1
1,1,0,0,88153,27757,2
0,0,0,1,88163,27761,0
0.08333333582,1,0,0,88164,27761,1
1,1,0,0,88165,27761,2
0,0,0,1,88166,27762,0
0.08333333582,1,0,0,88167,27762,1
1,1,0,0,88168,27762,2
0,0,0,0,88183,27766,0
1,1,1,1,88184,27766,1
0,-80,0,0,88185,27767,0
0.55555558205,-8.36820220947,0,0,88186,27767,1
0.90277791023,-9.03765869141,0,0,88187,27767,2
6.02777767181,0,0,0,88188,27767,3
9.08333301544,0,0,0,88189,27767,4
12,-80,0,0,88190,27767,5
0,-80,0,0,88198,27769,0
0,0,0,0,88199,27769,1
1.09221076965,0,0,0,88200,27769,2
1.94917595387,0,0,0,88201,27769,3
2.65491223335,-11.71547698975,0,0,88202,27769,4
3.83113908768,-80,0,0,88203,27769,5
7.25900030136,-80,0,0,88204,27769,6
0,0,0,0,88205,27770,0
0.51272726059,0.51871657372,0,1,88206,27770,1
1,1,1,1,88207,27770,2
0,0,0,0,88208,27771,0
0.48727273941,0.49197858572,1,1,88209,27771,1
1,1,0,0,88210,27771,2
0,-80,0,-80,88211,27772,0
0.36363637447,-58.60962295532,0.36363637447,-58.60962295532,88212,27772,1
0.66909092665,-42.78074645996,0.66909092665,-42.78074645996,88213,27772,2
0.83999997377,-18.82352828979,0.83999997377,-18.82352828979,88214,27772,3
1,0,1,0,88215,27772,4
0,0,0,0,88216,27773,0
0.52363634109,-17.11229705811,0.52363634109,-17.11229705811,88217,27773,1
0.79272729158,-42.35294342041,0.79272729158,-42.35294342041,88218,27773,2
1,-80,1,-80,88219,27773,3
0,-80,0,-80,88220,27774,0
0.36363637447,-58.60962295532,0.36363637447,-58.60962295532,88221,27774,1
0.66909092665,-42.78074645996,0.66909092665,-42.78074645996,88222,27774,2
0.83999997377,-18.82352828979,0.83999997377,-18.82352828979,88223,27774,3
1,0,1,0,88224,27774,4
0,0,0,0,88225,27775,0
0.52363634109,-17.11229705811,0.52363634109,-17.11229705811,88226,27775,1
0.79272729158,-42.35294342041,0.79272729158,-42.35294342041,88227,27775,2
1,-80,1,-80,88228,27775,3
0,-80,0,-80,88229,27776,0
0.36363637447,-58.60962295532,0.36363637447,-58.60962295532,88230,27776,1
0.66909092665,-42.78074645996,0.66909092665,-42.78074645996,88231,27776,2
0.83999997377,-18.82352828979,0.83999997377,-18.82352828979,88232,27776,3
1,0,1,0,88233,27776,4
0,0,0,0,88234,27777,0
0.52363634109,-17.11229705811,0.52363634109,-17.11229705811,88235,27777,1
0.79272729158,-42.35294342041,0.79272729158,-42.35294342041,88236,27777,2
1,-80,1,-80,88237,27777,3
0,-80,0,-80,88238,27778,0
0.36363637447,-58.60962295532,0.36363637447,-58.60962295532,88239,27778,1
0.66909092665,-42.78074645996,0.66909092665,-42.78074645996,88240,27778,2
0.83999997377,-18.82352828979,0.83999997377,-18.82352828979,88241,27778,3
1,0,1,0,88242,27778,4
0,0,0,0,88243,27779,0
0.52363634109,-17.11229705811,0.52363634109,-17.11229705811,88244,27779,1
0.79272729158,-42.35294342041,0.79272729158,-42.35294342041,88245,27779,2
1,-80,1,-80,88246,27779,3
0,0,0,0,88247,27782,0
6.33400011063,5.5230140686,0,0,88248,27782,1
0,0,0,0,88249,27787,0
4.5,9.53974914551,4.5,9.53974914551,88250,27787,1
0,0,0,0,88251,27790,0
0.52490001917,0,0,0,88252,27790,1
1.12999308109,0,0,0,88253,27790,2
3.45073151588,-80,0,0,88254,27790,3
5.24900007248,-80,0,0,88255,27790,4
0,-17.17154693604,0,0,88256,27791,0
2.12521529198,-3.11297035217,0,0,88257,27791,1
7.117000103,6.12552452087,0,0,88258,27791,2
0,0.09625667334,0,0.09625667334,88259,27792,0
0.14909091592,2.03208565712,0.14545454085,1,88260,27792,1
0.80000001192,2,0.80363637209,1,88261,27792,2
1,0.18716579676,1,0.18716579676,88262,27792,3
0,-80,0,-80,88263,27793,0
0.36363637447,-58.60962295532,0.36363637447,-58.60962295532,88264,27793,1
0.66909092665,-42.78074645996,0.66909092665,-42.78074645996,88265,27793,2
0.83999997377,-18.82352828979,0.83999997377,-18.82352828979,88266,27793,3
1,0,1,0,88267,27793,4
0,0,0,0,88268,27794,0
0.52363634109,-17.11229705811,0.52363634109,-17.11229705811,88269,27794,1
0.79272729158,-42.35294342041,0.79272729158,-42.35294342041,88270,27794,2
1,-80,1,-80,88271,27794,3
0,0,0,0,88277,27795,0
3.90100026131,24,0,0,88278,27795,1
0,0,0,0,88279,27798,0
